filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
20250512_121930.jpg,56.80434616493656,54.7637909297706,51.200221469306676,5.315156516480381,1.845138131363417,0.4525413648678387,0.1299891292389636,1.4446859088307603e-16,2.1498479508093298,5.3093456777024794,1.8437787022250614,0.45270902100268484,0.13010606949420273,1.2045635535881615e-16,2.1493351010575497,5.35133355101284,1.8529127801375824,0.45131280966451437,0.12934216123405878,0.0,2.153238022701363
20250512_121931.jpg,56.278703623606305,54.40379829873126,50.960811386646164,5.3306767218915825,1.8485242209829325,0.4523157279071093,0.1296508263110205,7.21290641253249e-17,2.151352994282627,5.324952378907056,1.847206743061819,0.45246315013789684,0.12977871532734514,0.0,2.1507811803397887,5.364770254658084,1.8558446836459739,0.4511717790173779,0.12905459331335367,0.0,2.154454493920927
20250512_121932(0).jpg,56.61220548186595,54.89910419069589,51.28392373125721,5.327799519666894,1.8480319819670148,0.45262951162281434,0.12968417733940685,0.0,2.1509945416061034,5.323393786567129,1.8469547199037482,0.4527586922179399,0.12978361538471275,1.443567742949822e-16,2.1505621533060437,5.366555074427878,1.8563688172050437,0.4513348929726293,0.12900939131984285,0.0,2.1545205587525667
20250512_121932.jpg,56.52079280404973,54.74791138023837,51.14788679033705,5.342392507350577,1.8501185754045166,0.45338227502805056,0.1294738863949122,0.0,2.151798212268279,5.337592130507282,1.8489421129000059,0.4535270894311492,0.12958687892291762,0.0,2.151295110424882,5.377718895981272,1.857708746539673,0.45216400717991906,0.12886152706609652,2.3937630937925155e-17,2.155006293407753
20250512_121933.jpg,56.33502202678457,54.36554225938742,50.91416442393951,5.304225864294319,1.843397100694242,0.45196390022098354,0.13013047609571102,1.9282316088715846e-16,2.1494098610751826,5.297724275778164,1.8419577471495208,0.4521036795227781,0.1302628616431906,0.0,2.148795529741872,5.336289304170105,1.8502153573531117,0.45093323024360044,0.1295735666447221,0.0,2.152309227360795
20250512_121934(0).jpg,58.029191416762785,55.529699634755865,51.663365051903114,5.307666859942508,1.8442504261136154,0.4521848336444182,0.13000669907353513,1.4457048486651987e-16,2.149836263097738,5.301904204275162,1.8429225649538736,0.4523394112181799,0.13012646041060025,0.0,2.149299836316069,5.350887026402554,1.8534936570131977,0.4508170248368047,0.12923947780096698,0.0,2.1538143949456803
20250512_121934.jpg,56.92497677175445,54.61476475394079,50.968634499551456,5.319544325833553,1.8462117911118332,0.45230640772801867,0.12984201679861496,0.0,2.1505625953932546,5.312236211488747,1.8445876859747146,0.4524694511919522,0.1299781712196253,1.2042357909352392e-16,2.1499445775335424,5.356544652885825,1.854086141318776,0.45111799370214845,0.12919511181754695,2.3984896602055572e-17,2.1539208414062645
20250512_121935.jpg,58.916908721004745,56.70748566256568,52.63549996796104,5.346091340822044,1.8511518288513449,0.45370870949127984,0.12934119339229072,7.202500262211988e-17,2.1521691771183415,5.340248725617081,1.8497652871902468,0.45385967888211637,0.12946554352754538,0.0,2.1516301817570045,5.394435727685058,1.8614473712723232,0.45210983284989886,0.12851972324819924,4.7801023930064807e-17,2.156488642179448
20250512_121936.jpg,58.969828271177754,56.89569941048315,52.826159730231964,5.331872267536608,1.8485029419064476,0.4534251430316332,0.12955006608621547,1.6828227980215983e-16,2.1514349215455453,5.328415781321569,1.8476030817439,0.4535491141007811,0.12963432572160813,2.404812177240202e-17,2.151078072345845,5.380782416883748,1.859048859238527,0.4517853460476659,0.12868814617985747,0.0,2.1559043640782325
20250512_121937(0).jpg,59.703099849416894,57.373408144303475,53.18736591695502,5.326213368789779,1.84797513227063,0.45279097986988265,0.12963174787388623,1.443185595605524e-16,2.15121093131449,5.322645328431257,1.847167526339157,0.45286037570449983,0.12971699999371267,0.0,2.150831701899499,5.380712482056605,1.8596524193696202,0.4510193572308561,0.1286802200272127,4.786194220385798e-17,2.156146328110746
20250512_121937.jpg,59.77111383442266,57.56212226066897,53.422830722158146,5.290490703470964,1.8404377528435445,0.45286157679092587,0.13028234078968148,0.0,2.1484577086198797,5.288084028267935,1.83976561925341,0.452967831493424,0.1303476059018336,0.0,2.1481851334386057,5.344865370056764,1.8519398436168357,0.451248413261275,0.12934771366469436,0.0,2.1532710537941635
20250512_121938.jpg,59.430781189926954,57.04817089580931,52.86089236511598,5.300894092364868,1.843143607222677,0.4523162667859047,0.13008720656850883,0.0,2.1494151233950105,5.297975409776261,1.842411197720065,0.45242157928446036,0.13015998687537245,0.0,2.1491023940584353,5.356422200177421,1.8550453984207147,0.45056065482103924,0.12911420935566015,2.158665368292781e-16,2.15442354179833
20250512_121939(0).jpg,59.18223535819556,56.49030805459439,52.270949074074075,5.318210386146452,1.8459504465451755,0.4529470659635344,0.12983974411616855,0.0,2.15027291206657,5.312854332653741,1.8446762558492817,0.45311142294634454,0.12995676591139077,0.0,2.149747998323981,5.377255033981985,1.8585215573301923,0.4511225403724989,0.12881689212771488,7.181599017032919e-17,2.1555581737385636
20250512_121939.jpg,58.86018630654876,56.361229735358194,52.24717528514674,5.322488693679264,1.8468542883798866,0.4528079441978159,0.12974869447382628,0.0,2.1507729967506575,5.317717486916349,1.8457463077845047,0.4529492933975446,0.12985612587376885,1.2036149936101544e-16,2.1502813095770144,5.376974846831916,1.8585280499719574,0.45111656228453273,0.12881954383204125,0.0,2.155537264566391
20250512_121940.jpg,59.142889193259,56.517546216198895,52.27505014097142,5.30941936425137,1.8442487201374056,0.45264281493880404,0.13000090891087238,0.0,2.149742423732712,5.3033783164460715,1.8428503832299554,0.452812642506214,0.13012911449748546,0.0,2.1491619244611964,5.363450667938239,1.8558445943752009,0.4509143807161251,0.12905790076144405,0.0,2.15460872616168
20250512_121941.jpg,59.07820373574266,56.32548715237729,52.037986351403305,5.333754756863875,1.8488674628892605,0.453032298031598,0.1295799774755994,9.614433171694211e-17,2.1514219752128607,5.327030066751095,1.8472540762044776,0.45326317241252784,0.12971499094451894,0.0,2.1508211403404625,5.395102735713144,1.8619705768267119,0.4511006707150937,0.1285293832854107,0.0,2.1568763613013147
20250512_121942(0).jpg,59.575311338587724,56.678175861848004,52.228208942073564,5.335697996352942,1.8493503452842106,0.4528673298212427,0.129526043946266,0.0,2.1516976020046066,5.326949994199453,1.8473317470565653,0.4531318018501574,0.12969972630712073,0.0,2.1508881980282637,5.395604604870576,1.8622663485139954,0.45091571542522224,0.12847100962898322,0.0,2.1571481712150256
20250512_121942.jpg,59.37812556068179,56.55527064910932,52.18481865948994,5.311541879723836,1.844577708911207,0.45257915019049677,0.12996017625664047,0.0,2.1499895307671637,5.3048431480755704,1.8430525743442028,0.4527831288095808,0.1300906796576188,0.0,2.1493899068280355,5.373834412016786,1.8579670741353875,0.4506278208576196,0.12886827730701794,0.0,2.1556022185417505
20250512_121943.jpg,59.93349625144175,56.9481813885685,52.3757632481097,5.318697947878267,1.84607488518794,0.4528353065561876,0.12980665658401064,1.684905669901238e-16,2.150527245842183,5.310001947033489,1.8441507150043015,0.4530900659555722,0.1299763222119214,0.0,2.149715626784861,5.384606013984794,1.8601766068707153,0.45080499241237776,0.1286633167386603,0.0,2.1564087837057473
20250512_121944(0).jpg,61.05359372997565,57.834601915929774,53.10544365948994,5.353711942042159,1.8531983679606512,0.4528914014846949,0.12923234333142408,0.0,2.1529768842585586,5.342225610051617,1.850556052272826,0.45327677511983705,0.12945229492089214,2.4017019067899538e-17,2.151930889432243,5.4214229251440225,1.8677138442360754,0.45078201349473757,0.12807331405497657,1.4304570481435503e-16,2.15894828745137
20250512_121944.jpg,60.32615724721261,57.219862953351274,52.67396714404716,5.32744206217937,1.8478734868898652,0.45280997196934514,0.12967096147246254,1.4430191616248434e-16,2.1510879958554425,5.317536787760728,1.845635549487601,0.45314006075621377,0.12986830264929125,0.0,2.150135364364288,5.393147741522672,1.8618465133437558,0.45081857346886456,0.12853998576599324,0.0,2.156912490311557
20250512_121945(0).jpg,63.34077245931052,59.44865740740741,54.35030989683455,5.378027630062866,1.8584211959694399,0.4521683522204591,0.12882256389463345,0.0,2.1550756363066017,5.3561951793317535,1.8536246926740148,0.4528330945868446,0.12921631098494377,2.1587111150222375e-16,2.1531489566940922,5.426612024560095,1.868981832408668,0.4506126226071155,0.127989739442858,0.0,2.1593266349935853
20250512_121945.jpg,62.183268134051005,58.82072816544919,53.93131463860054,5.335638161440272,1.8496116898645336,0.4526944948621868,0.12954148718174424,0.0,2.151731300874858,5.323057848530639,1.8468237122214872,0.45309552916887175,0.1297845967382591,9.62408862659824e-17,2.150538598158105,5.401464142054153,1.8637815571078638,0.4506579539928908,0.1284046667086,0.0,2.157549890061004
20250512_121946(0).jpg,69.52776568307061,65.83691168460848,59.25669814494425,5.381685452172167,1.8578345924700166,0.45244714182538887,0.12897622009131832,9.571523092121352e-17,2.1546762662583374,5.347085822149508,1.8502433718899534,0.45357904866608934,0.1295979533569419,0.0,2.151542507267409,5.373337209365764,1.8561505689281725,0.45264976811233815,0.12912194996300994,1.4368433349899354e-16,2.1539192101704088
20250512_121946.jpg,65.50770416826862,61.61885901255927,55.96011469947456,5.387007341114698,1.8602584420766997,0.4516279525471816,0.1287276497687398,0.0,2.1557616215466617,5.361473481426589,1.8546559995102814,0.4524790642170868,0.12921053239254682,0.0,2.1533417115880544,5.419766629853168,1.8673736608222944,0.4506255087956733,0.12818119345755272,7.153378036011026e-17,2.1585230331610914
20250512_121947.jpg,74.12830289632193,70.2339649814174,63.09057702165833,5.421615650583893,1.863657682663403,0.4555942997226178,0.12834369474124876,0.0,2.156575753015444,5.376526761506171,1.853953794172869,0.4570483798542654,0.12911333025336405,9.576113851972362e-17,2.152641828035878,5.391592414581025,1.8572470037475457,0.456596445876135,0.12884901612572652,4.781362645519307e-17,2.1539355434073153
20250512_121948(0).jpg,78.74345387991798,74.25769727989235,66.30471084839165,5.334155960268056,1.8459796139065738,0.4563043070199013,0.12985788734563022,0.0,2.149662871651207,5.326649069118047,1.8442866557714424,0.4565577626955612,0.13001377556796667,0.0,2.1489031278676585,5.359024252847803,1.851356895676939,0.45557482363578744,0.12941226454567314,0.0,2.1518897028726385
20250512_121948.jpg,77.37586793540946,73.10646882609252,65.5169773644752,5.385432424128233,1.8560585089738229,0.4566093004381188,0.1289435117880074,1.674433734457741e-16,2.1535264652812196,5.372778764153158,1.853310723015643,0.4570071033660162,0.1291689175542501,9.579453370704987e-17,2.1524049127773046,5.395790629880356,1.8583445823867413,0.4563093617433034,0.12875547856180092,1.4338506615020098e-16,2.1544704065185156
20250512_121949(0).jpg,80.09201549083686,75.23048346789696,67.0025620754838,5.393479958195557,1.8582396912148802,0.45759196523073703,0.12867407071090256,0.0,2.1542172794275944,5.386524970770349,1.8567144520690488,0.4578023711107091,0.12881077717537512,0.0,2.1535551001441022,5.427773028657991,1.8656239868187063,0.4565377883899,0.1280800881607244,9.530800249584463e-17,2.157248796123897
20250512_121949.jpg,79.78760564846854,74.97037125144175,66.95344899397668,5.281103363890958,1.8357661248426265,0.4554388723421861,0.13083415027885797,1.4493361734926563e-16,2.1457267751657145,5.273423071723902,1.834051519776176,0.45565261084655523,0.13097892954268164,2.4173186781262592e-17,2.1450513156991065,5.31129576492905,1.8422158398125237,0.4545879228979296,0.1302972001555177,0.0,2.148425108695016
20250512_121950(0).jpg,79.67099593105216,74.77549307958478,66.65668725169806,5.371857792272145,1.853925661515499,0.4570191542987636,0.12908855427689803,0.0,2.152650803552989,5.364373149577336,1.8522344435627498,0.45724804245439177,0.12923439930640956,9.586955614584835e-17,2.1519637917036856,5.403115962448237,1.8606610413323708,0.45609229701382137,0.1285396942938648,1.1940652938758037e-16,2.1554239300672484
20250512_121950.jpg,79.76143534537998,74.86545287069076,66.66656157887992,5.353127729976569,1.8502675644413908,0.45678111710080477,0.12939253779834312,2.3992550208457406e-17,2.1514249436617217,5.346221835504,1.8487768108545795,0.45695905999083775,0.12952011590543464,1.9206432958946152e-16,2.1508156098746865,5.388101484012305,1.8578364367099722,0.4557190181197766,0.12877592798679205,7.174366962052954e-17,2.1545306716073145
20250512_121951(0).jpg,81.52072111687812,76.82627218697937,67.885256311675,5.3672476756245135,1.8531838516580266,0.45765764539799964,0.1291105258019362,0.0,2.1522344622557767,5.360422285346499,1.8516449739892404,0.45784541175644206,0.1292462160214533,0.0,2.1516175145564636,5.417088469342936,1.8639753732430324,0.4560945196646916,0.12824913433254434,0.0,2.156598427265051
20250512_121951.jpg,79.72001946366782,74.73562572087658,66.44355095796489,5.410679097752361,1.8613705968784688,0.458028032067727,0.12836468520779376,0.0,2.1555218649696015,5.403268480305451,1.8597359586755613,0.4582596998383798,0.1285012408217296,0.0,2.154834367059941,5.446775375681025,1.8691106961789594,0.45691859155347647,0.1277589081969175,0.0,2.158593174229034
20250512_121952(0).jpg,84.03435593681917,79.18257529155453,69.67346973920287,5.323560422631013,1.8447497125561052,0.45733507090621045,0.12987399453612608,9.623634331798247e-17,2.1489503462472666,5.318973646424144,1.8438488568515672,0.45720553081431936,0.1299567303050664,0.0,2.148675651643856,5.378259850309996,1.856584005164298,0.45552637126223994,0.12890586856487973,1.6755498945024357e-16,2.153898578027727
20250512_121952.jpg,83.14579696911444,78.37933230808663,69.04833621683967,5.3686366353242425,1.854144867031408,0.4574933329045577,0.12898551505038994,9.583148133485376e-17,2.1527296368274538,5.363045210616141,1.852955979734446,0.4575161215675198,0.1290869916240401,9.588142449942034e-17,2.1523214919067604,5.421326114998492,1.8655114074487849,0.45581104051925275,0.12808461723786302,0.0,2.157339208409269
20250512_121953.jpg,83.88222943098808,78.9739290176855,69.33505959246443,5.331727821295969,1.8465932952424888,0.457063572007554,0.12969821654741595,0.0,2.1498201907154137,5.327576042633449,1.8456745708979843,0.457034003674186,0.12978615260067347,9.620006777602127e-17,2.1495051186921246,5.3887127863507995,1.8589356618506598,0.45523595325416116,0.12869133834021215,0.0,2.154937031312908
20250512_121954(0).jpg,83.56163270536973,77.89810273292323,68.50113554081763,5.376707518734009,1.8556700138641022,0.4571551233145268,0.12888488676625032,0.0,2.153394467633598,5.370907922468786,1.8543910558805676,0.4572323100422283,0.12900310437221044,0.0,2.152892439467591,5.425883576073924,1.8662959220042075,0.45560536962360804,0.12805654792906168,0.0,2.1575928588759385
20250512_121954.jpg,84.26457051774959,79.0214294181725,69.32382304882738,5.37807048770607,1.8558693519074139,0.45755576561149736,0.12881506774074822,0.0,2.153510033449352,5.373459188429874,1.8548380679958583,0.4575354357118915,0.12891284780614176,2.3947117108671137e-17,2.1531485063730873,5.4301943767023255,1.8670878165319083,0.45586303731173466,0.12792559876681428,9.528675099442055e-17,2.1580620248708224
20250512_121955(0).jpg,81.74179594386774,76.56230199923107,67.21571887415097,5.34535085365165,1.848912540499213,0.45710435656172466,0.12951193597506885,1.9207997661891187e-16,2.1507102125791158,5.339940400442685,1.8476949305560717,0.45722793120496014,0.12962382111789336,0.0,2.1502135437428986,5.398120066667671,1.8603254196374845,0.4554787755322935,0.12859055880218753,0.0,2.155359074661343
20250512_121955.jpg,83.3901745322312,77.6196108868384,68.48723671985134,5.309772585143178,1.842147885545918,0.4564584639590446,0.1301545331687325,1.927224206346243e-16,2.1481605580785765,5.305849744241186,1.8412611202582052,0.45645708265843143,0.13024582085514352,0.0,2.147824297343124,5.3581474835765475,1.8526009703721145,0.4549243186686663,0.12929758364232982,1.9185047140254819e-16,2.152506973636564
20250512_121956(0).jpg,81.5748519800077,76.32886998590286,66.88950179418173,5.332261036719064,1.8464075519291134,0.4565212492960104,0.1297792247310553,1.4423669576082346e-16,2.1497726588628026,5.325452867484091,1.8449317625136543,0.45665467186393,0.12989658659920644,4.8109621299437174e-17,2.1492474733555436,5.38283284023144,1.8573595731702182,0.4549697968467584,0.12888772061284856,0.0,2.15426056265614
20250512_121956.jpg,81.02173394848136,75.88731313276945,66.5852305203127,5.335614648712176,1.8470929201719986,0.4564634471276979,0.1297650042985121,0.0,2.1498309361099546,5.330041814888188,1.8458790179046731,0.4565902343279047,0.12987564450541328,0.0,2.1493208544631104,5.386553690595667,1.8581328825549528,0.4549047927432325,0.12887258273924526,9.567196857750686e-17,2.1543061552401905
20250512_121957.jpg,82.79257801486608,77.57359989747533,67.87789351851852,5.372454163863302,1.8545036533101789,0.45749357175356486,0.12895615406080607,2.394935689646198e-17,2.153001191037593,5.365901867424022,1.853050217895909,0.45760781902590225,0.1290799591767621,2.396397470047103e-17,2.152461583844927,5.425737079200937,1.8659551717922034,0.4558677160628418,0.12804641831773395,0.0,2.157605812590737
20250512_121958.jpg,83.06103429770602,77.80478702101756,68.15510997372806,5.380326043192697,1.8560824446145483,0.45760861875666087,0.1288388568888829,0.0,2.153445383979706,5.374427524876779,1.8547658603261905,0.45773779243605267,0.12895038705984635,4.788991935593732e-17,2.152956596747839,5.434350062296629,1.8676297888331765,0.4560436795583635,0.1279297526368745,4.762515540242548e-17,2.158029058432507
20250512_121959(0).jpg,83.34349000384468,78.10782815904139,68.2782433038575,5.340444218757931,1.848089509803999,0.4569902930057414,0.12958221229046865,1.201051218288028e-16,2.150462548591545,5.335793144804334,1.847057653305559,0.4570205795228578,0.12967562675951028,2.4031491340103886e-17,2.150100661185139,5.392781158137378,1.859437765286857,0.45533677977522025,0.12865956789792207,0.0,2.1551217284281616
20250512_121959.jpg,83.23787309368191,77.97886085479944,68.24016051518646,5.32871886697099,1.8461531079386901,0.4565444518443256,0.12978954629971706,7.214231358278893e-17,2.1496476273426586,5.324794929107295,1.8452528246040618,0.45657681151281,0.12986724377001138,2.1650667052608488e-16,2.14936080275589,5.382305107071614,1.857691028821597,0.45491490578640315,0.1288489672773996,0.0,2.1543837852257925
20250512_122000(0).jpg,83.48729807445854,78.21434079841087,68.49933455081378,5.385649461247989,1.8571853584863822,0.45774335837949015,0.12870592824965688,0.0,2.1539531252250006,5.380227269143571,1.8559664656051162,0.45784438933474153,0.1288218769975314,0.0,2.153441318836552,5.439590313574704,1.8687993878179705,0.4560791037406236,0.12778262629645024,0.0,2.1586341542876912
20250512_122000.jpg,83.4408916442394,78.21669317890554,68.34050116942201,5.291251693311346,1.8386623866617942,0.45599710479247624,0.13049533878504266,1.9305941773288937e-16,2.1468121501962343,5.286493628913273,1.8375720796717676,0.45603654528839754,0.1305983026212346,1.690029940780571e-16,2.146413617877933,5.342038472318151,1.849690224273255,0.4544150260468819,0.12958530491162396,4.803487947211305e-17,2.1513790335836345
20250512_122119.jpg,79.87241661860823,73.54065840061514,65.6878899141356,5.461942641204865,1.8720862874916389,0.4582814327765163,0.12735866444545998,0.0,2.1598341220063464,5.455954776086381,1.87076790037154,0.45844353219124123,0.12746151961452615,0.0,2.1593365966325493,5.490167851700753,1.8782155908939215,0.45731196040070843,0.1268856587596528,4.7382437680299014e-17,2.162254620474637
